oos_rank,is_sharpe_best,oos_sharpe_best
11,9.211139825062942,7.598512137604331
4,9.254281758076967,7.604531990784241
5,8.85110673624838,7.915220877905109
23,9.38441543205521,7.329207064083127
3,9.40693206735025,7.444494000876411
10,9.019923904896181,7.744727637187268
24,9.586830868996344,7.122548333837343
5,9.081285145135462,7.741261210737921
12,9.613192073153748,7.210484356918266
23,9.221587091900632,7.490018035952921
5,9.553001590526836,7.348985268722312
10,9.613038166784264,7.330579997596832
13,9.158246838699656,7.60661104860331
1,9.707382597817036,7.168526188160868
8,9.76291388511033,7.168943176251724
17,9.318060725600434,7.436907656384499
23,9.867298445384687,6.894363332594953
17,9.396012127642445,7.427423277314667
20,9.956828281225054,6.924552758232647
1,9.520202965247693,7.288637883158344
3,9.358979809968082,7.512556251669509
8,8.949607238477965,7.815335144957797
23,9.498780534635594,7.221510250286148
8,9.022366733430712,7.797978448858763
17,9.561553632424364,7.277155219826558
1,9.156410501057591,7.675223676125863
10,9.177564832136737,7.640420587113337
17,9.715237425574356,7.115191718345735
24,9.329006953828312,7.373365449507033
19,9.397113658689001,7.4238753495926515
4,9.455010735040286,7.514002326977808
5,9.609981459325882,7.3369248990715255
11,9.704247191903342,7.312436920344438
2,9.210934639748604,7.6343467452268206
2,9.785023291467013,7.144980810261479
5,9.200395358004442,7.661345412018122
6,9.285306758171325,7.645961073468542
21,8.830684379717313,7.835407714342359
1,9.381358066413608,7.488905835166684
6,9.435066909506132,7.486073538341029
22,8.985409388710853,7.673679154244714
23,9.580035958463643,7.169098333525877
13,9.074027263301737,7.751001660982924
15,9.629626567024099,7.246706440727665
2,9.20045695050686,7.617147480099196
13,9.579521381715272,7.400444718036641
16,9.673440519598147,7.387594173266187
2,9.161829596923294,7.700810818254729
2,9.74572487606559,7.218822296216517
15,9.819009074744212,7.226757552673684
1,9.314274865290647,7.541261937617034
2,9.895154286571051,7.0565376611962005
17,9.409379914665031,7.459275976320314
18,9.997568356901468,6.979388602038965
3,9.519821482673613,7.308022052987922
12,9.395360180548568,7.557667406885559
1,8.929433054619196,7.899067457399518
22,9.495128803996193,7.269545828474172
16,9.020475390733965,7.813779642704407
18,9.584890939417349,7.317618843088087
2,9.142699061050186,7.6756983833664
17,9.174278808331254,7.655129622317106
17,9.736208546576618,7.1557972548191975
22,9.301988848328907,7.3958377492460325
19,9.38619261890178,7.428308308761954
6,9.154659143755854,7.740534009576387
5,9.229512630118009,7.73442590366571
23,8.778083057388686,7.880665468334229
2,9.318326034318902,7.575542842932382
5,9.37785398207842,7.575025814341571
7,8.921228657946612,7.856433456321032
1,9.469608010456364,7.4152576869804685
7,9.00300149728955,7.831333015088321
5,9.567338847184443,7.335189944815422
2,9.125279060075378,7.69341603610723
4,8.970146552322712,7.915354842651928
6,8.555285385943835,8.213497938528826
22,9.093413347394838,7.6282635805536385
6,8.627364165140142,8.19686962531451
6,9.169913713364004,7.6831020943911685
2,8.760711386220525,8.072873281894019
6,8.782603477742148,8.040602553873955
8,9.322783057786507,7.5235263602921645
23,8.929733830821874,7.7867124506608025
18,9.001506086537598,7.824872693244825
5,9.341674406071157,7.647237710946746
2,8.858902162909475,7.979310906020875
1,9.425839003515277,7.485640917686985
10,8.951561117238615,7.895492967225809
14,9.525475624231492,7.406850705698896
2,9.069183884612693,7.7538616754537895
12,9.10471037055792,7.73699836333278
12,9.675593625658186,7.2456497123909775
2,9.22370881770677,7.595335447489875
21,9.313532159157251,7.508305200164488
8,8.725429123811256,8.099264331739466
11,9.273988884075289,7.590687341372038
1,8.855720038672954,7.971256218852211
19,8.94190183442116,7.8804962924608155
19,9.097240529817244,7.723528629716801
15,9.489688676745946,7.350171922308018
17,9.644357151001746,7.176836120840013
9,9.700562644257205,7.186960726721645
18,9.27804284340064,7.4659447803736
24,9.843630417661153,6.885479012985789
8,9.253321058079901,7.535167628295704
2,9.305797902892774,7.537847060501084
16,8.91020160585278,7.830227072131989
24,9.482605643477395,7.220320154359077
2,9.459126662706545,7.377547969098772
8,9.074819542248242,7.694817514166787
24,9.68505694405608,7.01229989179378
8,9.142238105697768,7.68515440149338
14,9.668301969415896,7.1448816730705405
24,9.326026056516266,7.391444863864833
19,9.613132166227343,7.241451196167286
13,9.657050196337165,7.258825767003816
21,9.233868871002928,7.520500896948205
24,9.757454082923699,6.987148089661328
11,9.808015186749508,7.096643029116617
22,9.394627164263643,7.350796183908865
24,9.960931357449926,6.779230079019317
16,9.45187819346751,7.363556486324197
22,10.005888798720958,6.852580781133521
1,9.579452522694774,7.2287815225853
8,9.409122398274008,7.4446187075689885
17,9.016083394016325,7.729554451298729
24,9.596033463776518,7.111159519354776
12,9.082052700489717,7.739821110293576
17,9.61493618082756,7.210303578615664
24,9.23212906501257,7.480762953048463
13,9.237535960036693,7.58252453654593
24,9.779631019731692,6.922995869301332
24,9.432776597296662,7.272750391600629
20,9.45890617616278,7.369423597094667
14,9.197402133630368,7.610414128112239
2,9.239063829219296,7.622210518438098
24,8.846375655196036,7.784832187521558
7,9.362908768027925,7.410856263328283
1,9.39160240237714,7.462255772286263
12,9.007362536034588,7.757820870747999
24,9.561195524999963,7.144179155995541
6,9.06468109868927,7.757563011003022
9,9.597409245519735,7.2281717684926905
1,9.20158450734106,7.640212777171655
1,9.006882801420799,7.820588825891522
12,8.65771373934729,8.135788405886375
24,9.210984806665328,7.488626252920528
3,8.706905062606273,8.146231683053399
5,9.220189810116146,7.596668886325087
23,8.873933240720309,7.894971976859286
3,8.863095451795465,7.992596635475192
24,9.393219264249023,7.301570170250335
24,9.073152671302672,7.689600811908716
15,9.089614234728659,7.794701939373059
3,9.343965966310186,7.530412921959268
19,8.946791971384057,7.798982596445454
24,9.47269579825265,7.242674804905224
7,9.005943939109065,7.814533244571695
15,9.546033232082646,7.294967434594481
1,9.13959157949847,7.691115456234182
8,9.161098513879685,7.656984394093395
16,9.699611237392793,7.133110437559075
24,9.306681413462968,7.399499862857956
19,9.38038035527957,7.4400576868630885
2,8.800045454901845,8.041914211972811
13,9.318664686903766,7.4983544911441635
24,8.977783925406468,7.773814642395081
17,9.024959036330431,7.83857644002023
18,9.181138169594847,7.685031895812932
4,9.18609726994923,7.672865367898953
4,9.271159792293297,7.663998424532405
1,8.813760004699157,8.012128640960704
1,9.366324533280425,7.506775540396876
3,9.42074324103141,7.504206932107718
12,8.97084000333987,7.7789464199081975
23,9.55255645629818,7.189057792159851
13,9.058039081142637,7.768055033134965
12,9.614673565279931,7.264859279295168
2,9.183983311452302,7.633712138467029
1,9.018793291823844,7.848349923328603
5,8.609652039048651,8.162702686804403
23,9.191166374448889,7.5206585122548475
9,8.686734635323743,8.138538121802744
12,9.222152898923337,7.617213571405531
22,8.833990943422533,7.893855067555878
11,8.8422260175794,7.982534684198626
14,9.375659591363117,7.457429654469626
24,9.034170563594248,7.68847235381653
18,9.063013580798836,7.76980157020556
4,9.381472387623795,7.575848901154142
16,8.92674878029941,7.832561835650671
1,9.472319501933145,7.41573109165952
15,9.004736411641915,7.830991693478752
16,9.570291426980233,7.335833572122063
2,9.126419069779901,7.692493920419678
15,9.158463240455758,7.672391102591064
17,9.7214534328464,7.1741356340544
1,9.281337725126908,7.534020059222219
21,9.37000766753535,7.4453873078190185
13,8.783602368495657,8.03951207052024
15,9.324862705498427,7.523541956189294
23,8.940281543859628,7.777439618116311
18,9.002181326055059,7.823301468041795
20,9.157771088219219,7.666660920879813
2,8.955378935514323,7.932989322913864
5,8.542624866605758,8.226348436804583
23,9.067742430126115,7.64982930345093
6,8.610978258154145,8.213364096790995
4,9.1545894457156,7.700661599171177
1,8.7439073660123,8.088782589784866
6,8.766187268033478,8.05709103395593
4,9.307355347230828,7.541159359132301
23,8.907901900913082,7.813028662256497
16,8.984824292810153,7.841016402662421
4,8.403533820934753,8.436232337124268
5,8.924730575963173,7.901068903959377
23,8.582346272585152,8.185914117027831
14,8.628877335645843,8.231514070142447
18,8.785205489301992,8.07850295265952
7,8.709221410275491,8.115959609094169
7,9.258867957794397,7.608425169984437
1,8.839060031652142,7.9874157696420305
19,8.92539408644044,7.896905557838158
21,9.08069620060732,7.739934934200576
18,8.721515847291933,8.126643850473997
14,9.187548505091586,7.618378566494441
3,8.794738044855338,7.9864107195699665
8,8.961039925734326,7.81395517638261
2,9.010810866903613,7.815993039993641
24,8.637115649143725,8.031234496675449
23,9.188554055489181,7.513801299235038
16,9.154475239903434,7.679571756674252
19,9.30906323023675,7.5085873865026125
13,9.347233922670618,7.525258880348605
18,8.946453242857624,7.8015914637648445
1,9.45681438330533,7.374179685774761
15,8.90670040713442,7.8627658779580605
5,8.957537640011171,7.878808499229494
14,8.573260354090149,8.182791254091777
22,9.098357566640678,7.608995646074936
4,9.111250476575686,7.72041804000476
17,8.738083223946548,8.020911634565698
23,9.300185929363522,7.403581616159508
8,8.804684331177187,8.038296438952237
17,9.322726075552971,7.493820185528813
22,8.948743388956776,7.786980456155599
4,8.736608700984455,8.058383732679765
7,8.901717280820206,7.885690423913757
2,8.940059920513814,7.896330042750702
24,8.567784265610694,8.070415299592957
5,9.073342172069559,7.693302310480231
12,8.53113299937178,8.238216300088105
2,8.563646787932829,8.260897989420307
6,8.213161177284896,8.599125288202089
21,8.720942275357654,7.990389201143322
1,8.718909075674429,8.104758518691655
11,8.38527521512067,8.435972505959441
23,8.921920796950285,7.7859795228287645
3,8.438005155009545,8.45476645343242
5,8.937606205098193,7.888893191077667
21,8.59655739367075,8.206810850136337
15,8.844723472476336,7.938302253598491
4,8.888947340952214,7.960500427543916
24,8.502602787958281,8.132529199795718
3,9.006545673077168,7.767907629263742
2,9.041994347470228,7.802251965330028
16,8.666469308333413,8.086763732264338
23,9.176260825712518,7.532987046639602
5,8.725446480715098,8.107798531915824
11,9.250318499953972,7.5738171201976225
1,8.866225663678934,7.996994544810739
1,8.661926473036635,8.163561067495264
9,8.308199284295531,8.495756856512937
23,8.829568936666783,7.8777784737468
2,8.372054538304885,8.499410254073887
5,8.878151491181432,7.944736194679511
1,8.521805718060719,8.40633389481427
2,8.528837690843215,8.347419626591591
7,9.03346408808942,7.787952157644819
24,8.698921495630472,8.084322938599755
12,8.75784733966372,8.154890561794296
6,8.726396625764181,8.096655349632046
5,8.88296368009737,7.942043190302165
7,8.958487561131003,7.927910488064477
1,8.527849749725004,8.297896446852738
2,9.0645549124197,7.778851945216981
23,8.500412782846727,8.133151585009928
5,8.565038321021158,8.278255210267114
21,8.181492437293906,8.482993137534354
20,8.69525173255879,8.01475986338654
3,8.718636997509368,8.121197012892713
22,8.34128585769613,8.327890984426979
22,8.896988182875631,7.811333588525697
6,8.40817525446291,8.432516702093723
13,8.928726530308017,7.8965523642690085
20,8.552133998416826,8.198115122416345
13,8.849188577512914,7.9880362689233735
5,8.915301997313598,7.996031149541038
14,8.477082087802488,8.277245618995336
2,9.014954485411002,7.844415976432896
6,9.065519264954284,7.837660660666206
14,8.639113047528141,8.112021014547688
2,9.167511042830382,7.685576500134394
12,8.713314474678961,8.1115673335423
16,9.262210951935197,7.603344073442243
2,8.84348646799701,7.9834260380002835
6,8.668035909646905,8.185017796227301
24,8.268886099152144,8.344181214556752
22,8.806934212232344,7.905720457818964
11,8.346266261156938,8.485337074708562
15,8.874634483341556,7.958457961055841
1,8.487099041428902,8.37165093021716
13,8.502548918577071,8.330770526693106
15,9.02859144874336,7.800503125099798
21,8.656918445897157,8.08037224941476
18,8.726211217219975,8.123122015615083
6,8.441404528358692,8.355231810560255
3,8.497627808863712,8.35941035282783
23,8.122827494888261,8.512961030999692
1,8.612102140429506,8.218415516714005
3,8.65051612750423,8.202390457290582
5,8.261462705194187,8.514683339787059
5,8.777886713619045,7.992955805320257
7,8.328846036272774,8.502846967823057
5,8.857161197252209,7.975968306586993
2,8.469799408522809,8.389225614000098
2,8.266658888911584,8.560577385781864
7,7.915929338348199,8.893503709526435
21,8.428486045164663,8.284169088397332
5,7.973253324311979,8.889409714196498
4,8.482676695471932,8.342256514159216
1,8.12429974140357,8.791188405314799
5,8.131028706090303,8.73724035444591
7,8.638213609806416,8.186521548377746
21,8.304746805202617,8.49480033136242
11,8.361256570614302,8.541543978595431
4,8.602491629157685,8.267382374173328
13,8.193875918564084,8.55792142402655
1,8.712854422884009,8.123402871527256
5,8.26838092326253,8.557810519891083
6,8.80516944634386,8.0392916247727
1,8.406067218938608,8.438686714246124
6,8.424530056419874,8.402806593496303
8,8.958513236977842,7.881421356705379
1,8.562540970646195,8.285009201297516
17,8.646303117247836,8.191504036824252
5,8.065774203553811,8.785591229300215
8,8.580423254591354,8.24440765133108
1,8.214059958791713,8.682865735991953
16,8.294638159647713,8.585061079312448
17,8.451617671925957,8.433602627495107
15,8.800172002685448,7.964407777598753
17,8.960330455669682,7.796913548315094
1,8.994854259421695,7.833035563569231
17,8.636687460350048,8.128148103517963
23,9.164481588708792,7.537062185620735
9,8.583784506410758,8.185423769854347
1,8.622882260368891,8.202422212033541
14,8.281778131393606,8.532431736213066
23,8.824463394261079,7.890372854551393
1,8.778395938037967,8.046541715651955
14,8.449293671676278,8.377837221953733
24,9.025128045632265,7.685229444208438
2,8.504633048228033,8.410161816414842
24,9.005780185105364,7.704748133723957
24,8.704859281554125,8.120677460575793
19,8.918495153532259,7.852279892583096
3,8.941835700342828,7.896006698277137
20,8.584005700702006,8.171244069646914
17,9.07809667034777,7.669940824526826
1,9.095471957820898,7.73766221119743
20,8.748738327031948,8.009185748339211
24,9.275589456721423,7.426269752006842
5,8.787742735226926,8.053915592790704
13,9.30657285613549,7.510884153023888
1,8.930918169951411,7.949306631127217
1,8.719935058529508,8.103701135493909
18,8.391163612321565,8.410406739028907
24,8.932201508629309,7.776230379143645
4,8.437835789430316,8.451813787565278
13,8.938301395947402,7.887369125191869
24,8.60796191547265,8.199673019290874
3,8.594576648847383,8.300806330783644
24,9.11379746961642,7.590285347570244
24,8.806575900459142,7.996014837846931
16,8.824638668386982,8.11397159679823
11,8.518299537324964,8.250883285679265
2,8.547276917814836,8.277401119177116
24,8.219924362483487,8.449156693062575
6,8.701013904792962,8.071100136031742
1,8.702510358611256,8.121254117769249
10,8.373478125821357,8.449992723378587
24,8.899325470776333,7.811037052891538
2,8.420597146974488,8.469375621507234
4,8.9209396384624,7.905052380658162
20,8.577246630654871,8.237930024110371
1,8.339187115830397,8.499287512868603
12,8.042627113238877,8.852269312408954
24,8.568775493131229,8.175324983207883
1,8.081163265807156,8.881783900007788
3,8.56454151957061,8.294074536718325
21,8.268422712915953,8.640411265666824
1,8.23872296853596,8.734586542466538
24,8.749303157541476,7.9903695276448135
24,8.465905127270586,8.43942862746648
6,8.473689642847548,8.564365480144094
2,8.64574043047566,8.18025880644929
17,8.3157395493796,8.469841752885522
23,8.806608269025391,7.902235849263619
2,8.35475212420875,8.514425230393757
6,8.86166161083213,7.96115334908038
1,8.504272842826037,8.42030315862569
2,8.511555933833982,8.362320269260497
5,9.01693935775206,7.80436541189413
24,8.679196386421765,8.114671299356749
9,8.740441222249043,8.16903953934494
1,8.169260043344691,8.77037345811868
4,8.657304370490563,8.18962269254729
24,8.367642508652333,8.512705605435992
7,8.403431923555065,8.592038520098233
17,8.56026307000341,8.446961630870666
13,8.492692188710631,8.273187794734083
4,8.54945363321276,8.295334382834527
24,8.163594059026227,8.47839357498665
19,8.671183516460419,8.037865642769122
2,8.70297978671819,8.13829888953598
14,8.32945932003664,8.436853869133412
23,8.872827751789258,7.834375408524462
6,8.391193869381453,8.448212707502089
8,8.912672119187462,7.913467336855218
1,8.534672747046717,8.339941626490116
1,8.324299805130657,8.500625134939215
6,7.979416077578649,8.854851930754338
23,8.532252312264447,8.184424996968833
4,8.039558182344862,8.840224069104412
9,8.542611771635915,8.284588316302209
20,8.21476159629924,8.609906137870803
4,8.19720206435615,8.68890107738947
24,8.71382837075308,8.00010174095519
24,8.413572314851642,8.407508913922566
15,8.428428573309029,8.498001785966617
3,8.652682485556033,8.202253106170119
16,8.276236979825155,8.47991239359023
23,8.782322473205891,7.9282887593793765
7,8.329440242407468,8.501309202827958
12,8.858825959422148,7.975538580276504
1,8.469936481870663,8.386915048448396
9,8.485724385003886,8.34669585285342
14,9.012714615350317,7.8176200868481915
23,8.635992885053414,8.107886045416278
16,8.709190917612224,8.138584054799333
9,8.130996752797644,8.734816234116705
15,8.639137336739099,8.185349036530623
22,8.316233838620306,8.487430439240597
17,8.361000972848586,8.538451400016672
17,8.517904188511341,8.38804112395221
2,8.25049858429781,8.577235467175086
5,7.904037621090097,8.90725565973328
20,8.405961844173794,8.308947194941712
3,7.955822150466576,8.904610406619451
4,8.466200205561249,8.358642719854643
1,8.106643324612625,8.805492655892833
3,8.11364197054156,8.752334261896264
3,8.62171650005176,8.202890647326862
20,8.285518761761193,8.525180752470288
8,8.343768865949603,8.555995375067365
2,7.769495516080316,9.154451457169165
3,8.260180043181595,8.582786295180645
22,7.976689789545138,8.922114314260769
11,8.005908315487888,8.97058795854015
17,8.163660629782061,8.823959663673978
4,8.048505724777515,8.801014259842011
7,8.564130150336354,8.260988894091245
4,8.198015700908801,8.648199380061449
15,8.27724903687531,8.59993110100139
17,8.434256124860914,8.448346518046364
17,8.093570312375128,8.858523491528548
5,9.51656014660006,7.332989873253038
11,9.678440382247377,7.15499144008314
14,9.746979376658809,7.1387562700368425
2,9.311406670812648,7.503076441328458
1,9.853085991954302,6.980205627343187
13,9.291369008659025,7.4955199109642265
9,9.352329834465852,7.490075181950262
1,8.94856141856745,7.887458517010643
22,9.47558790821712,7.224805637723374
7,9.505731709165316,7.329499456739524
10,9.113418791569567,7.655874504996688
23,9.677962320843301,7.0166355647560525
13,9.188953003237089,7.63768297807164
16,9.715101466950939,7.096325513133441
1,9.328754073165898,7.527440911934458
17,9.639637706086692,7.210083787882052
17,9.703279603109173,7.210844634372826
17,9.26210739415549,7.490268428585687
1,9.803614928458002,7.049949997516473
15,9.854395975791482,7.048330015553603
18,9.423040499527957,7.3204692697829605
1,9.95701088524586,6.8861719274731605
19,9.498606224962906,7.315422761145597
21,10.052635596936128,6.8035768344997525
1,9.62629022459299,7.180439116548058
11,9.455617685435163,7.396736559914878
17,9.04511812212895,7.7004082224916255
23,9.58860226208401,7.115159477771205
15,9.128762663094934,7.69234793741816
19,9.661651294590826,7.161915832767131
1,9.265595474418786,7.574961029582792
15,9.284266329550492,7.534842793018927
19,9.816048794566342,6.9992722660878774
24,9.42810873710123,7.2810193347547045
20,9.505692082441668,7.321554252959797
8,9.235252412352246,7.570845240413792
4,9.285478886337213,7.574613611065601
24,8.894308880740374,7.735953551245633
5,9.401116716652803,7.3710626669481485
4,9.438092564045649,7.414401646155454
8,9.045896381657176,7.718786120355025
12,9.567727614693698,7.194902568674926
7,9.111390235083057,7.71011416870627
10,9.644116543787039,7.179819076269417
1,9.24829176304992,7.592844330313238
2,9.053505334137148,7.77315620995736
13,8.696442730265522,8.097540502291503
23,9.205138467127977,7.494593062923016
4,8.753621851010593,8.09944922204038
7,9.266891502379089,7.548930952048448
1,8.89915873179736,8.000887067040814
4,8.909778155586299,7.9457189940176915
10,9.421955350584016,7.389765259073811
23,9.069753890484552,7.700560779876089
16,9.136248613524648,7.747952416052177
3,9.390322422723465,7.482727236077652
17,8.975648597055043,7.769637171121964
10,9.502474247900563,7.273080204959319
9,9.052640573274166,7.767112379932719
17,9.592640204272476,7.246791181672855
1,9.186303604633647,7.643686970527608
9,9.207808351138944,7.609359903125926
19,9.746319703246725,7.0846001831175025
1,9.342172305820919,7.487031817457971
20,9.427146315122387,7.39219308647766
3,8.84675918985709,7.994947925609203
15,9.365364045050294,7.450453562810068
1,8.989919683920483,7.890930141672281
19,9.071621166530413,7.79164270915448
19,9.22780955399297,7.6379785461408485
5,9.223450700029836,7.633376683640852
7,9.317096112347475,7.6166689192860835
2,8.86042836534366,7.9649093212149875
2,9.412694558627226,7.459051191659635
6,9.466804512937813,7.456637058592815
1,9.014984643453312,7.80733493988112
2,9.564938829146108,7.298121101152216
15,9.104667651762734,7.720554762821653
16,9.661094276641952,7.216766205105422
2,9.2306967795516,7.586055272650559
5,9.065152029254545,7.80105063077756
6,8.64829320094233,8.124099289813678
21,9.184053218735457,7.525138520715732
14,8.733486657985312,8.09148547438568
15,9.26869923415029,7.569543610310108
2,8.869769098796331,7.972169807999309
15,8.888945784458427,7.935343272832586
15,9.422265934201759,7.409500660636714
21,9.029873600914605,7.697016207770405
19,9.109718555388465,7.722483493368412
6,9.427294669572346,7.528467228348301
2,8.960119132110695,7.868766323885061
2,9.518633024691194,7.367916149604801
17,9.051302282008457,7.783588649345898
20,9.616536444384325,7.28794936052505
3,9.173104637026936,7.644894050204753
18,9.205058313367932,7.6247742962611875
17,9.767835725349538,7.1259360066207
2,9.328054626832392,7.486186548619334
22,9.41672447929162,7.397397372184803
16,8.830319406818125,7.992339582465023
17,9.371370023875107,7.475763742777522
2,8.963772131740452,7.868639002996941
20,9.048890322748681,7.775962218021246
20,9.204489113531984,7.619134481222995
4,9.001590743115367,7.885836404955156
6,8.581212520183538,8.187659586633963
2,9.107433239057348,7.736257996738868
7,8.657738742991729,8.166342247824268
7,9.201031679825782,7.6531509139040015
2,8.790644757732963,8.041768127751853
7,8.812908276049876,8.009936276339088
6,9.35385877283402,7.493407675131603
2,8.946442413404993,7.8863540695233665
18,9.031533538359906,7.793699699853133
6,8.450395832401679,8.38951688023252
7,8.971376497897156,7.853729255024474
5,8.59571739557704,8.235121882594168
18,8.675604032730943,8.18485403525147
18,8.831886836967712,8.031768809154967
7,8.755927859329569,8.068842500421486
12,9.30524929072829,7.560827730019035
2,8.885781634628776,7.940249087621074
20,8.972100444239063,7.849599290497926
22,9.12740376829185,7.69244456290236
19,8.76823722186345,8.07980193731987
18,9.279711456329178,7.489645970911984
5,9.336836015615047,7.507697294812522
17,8.94254271557849,7.806879957156432
1,9.453996405756987,7.362325441358078
3,9.490137845571569,7.3472075211412715
19,9.106732374212225,7.643087513834661
24,9.653066336265628,7.039177108945722
10,9.172205715610877,7.653744385131014
16,9.69909558189796,7.113931215428716
1,9.311676247734159,7.542578233676247
2,9.109892117923035,7.710950041341757
9,8.756508111138682,8.057103607744912
24,9.30726819736361,7.3912105167117925
6,8.817771969631982,8.049724582980428
14,9.325609943965246,7.488939249752033
22,8.977963338321333,7.817085741198551
8,8.97400697853944,7.896859928610372
24,9.489256317953405,7.202959521484909
24,9.176773867266585,7.611609286010137
19,9.201739017551358,7.704725671711363
3,9.440307901859992,7.414555432963515
21,9.056035196030043,7.688946366938262
23,9.563305659243428,7.137165114297056
14,9.112180823541825,7.708704817041735
18,9.64588432895436,7.1796701532925615
1,9.248650782082871,7.590540258068262
15,9.267643425596196,7.551196349695002
19,9.800184111240075,7.017134908346726
24,9.40632471519676,7.308543607526501
22,9.488821173127818,7.337438280180452
13,8.90999099522241,7.943292931420601
16,9.423044907152942,7.388776194086265
24,9.080877296082315,7.69300157234847
19,9.136239097627941,7.74472315377788
21,9.29254350360065,7.59222526130827
2,9.03756284775906,7.790235808114545
15,8.684394892761611,8.11127411951275
13,9.189719738105527,7.570991050222268
4,8.736568508137779,8.114816572962702
8,9.250602205736941,7.565792973429521
1,8.881833269162657,8.01522259055338
3,8.892718580687689,7.961001978034428
9,9.405606981758156,7.406663645892683
16,9.04991928300915,7.792455158908822
16,9.11901920308562,7.7625188700076695
3,8.546259767206793,8.366771081097227
9,9.041170114556547,7.7901112250633116
24,8.73568304228617,8.133420081385069
15,8.77743150758278,8.184400340455936
18,8.933885564998281,8.03764159688254
6,8.829835019089675,8.010597034657385
11,9.349220646755159,7.467562517320331
14,8.972818325621851,7.847614947452343
19,9.054509554544909,7.806701150259003
19,9.210679272044588,7.652923142506776
21,8.866127980529669,8.070313854218423
3,9.05005553934989,7.818633303179359
5,8.635871267168733,8.137254520315922
1,9.160911210294806,7.671441500879839
11,8.716937933538249,8.10779753584381
11,9.253109260712392,7.587034979347713
2,8.852842628683701,7.9878090721019595
14,8.872370536391811,7.951640773351226
13,9.406583597701806,7.427067245199705
2,9.008795712784762,7.832945177750607
20,9.092901312707475,7.738370749739119
12,8.5137044588738,8.336830899826094
14,9.028423020790557,7.79238736199328
23,8.686767294309538,8.10669759958435
19,8.740295311678503,8.136191081213187
20,8.896625345652375,7.984044405041382
14,8.813931807839197,8.008874114821971
17,9.355963456834525,7.49345210077674
2,8.94697591939264,7.884556922534945
21,9.0322318532011,7.792158928507632
22,9.187796061049328,7.635314560822488
19,8.832014213222973,8.029199503414294
7,8.433438760082604,8.405236113280402
5,8.95533756976939,7.8706795274567
5,8.583980821097123,8.249373864237535
18,8.658473327346062,8.200061307740597
18,8.814756331132898,8.046878533666922
18,8.470012642509115,8.454636551782045
20,8.751235529931323,8.095291789886351
18,9.055066492178797,7.864624106825819
14,8.61983483928974,8.206132763794717
16,8.9979402258689,7.956292629689139
16,8.585251951053873,8.270275101092661
17,8.731770568924555,8.108798235375772
18,8.752098938458113,8.100142034990332
17,8.363514303280263,8.385981036062546
21,8.910145884627894,7.867071417560237
23,8.651538951725994,8.135383114833083
6,9.047416995371961,8.041406317621027
23,8.631351771686088,8.199748644387535
24,8.786713331146151,8.026020730722337
24,8.787479099961784,8.029977211528324
24,8.348872486204126,8.304833530006555
20,8.923889906968451,7.918476364963719
19,8.605708797301338,8.303358322111256
20,8.181381485810316,8.625825151040498
23,8.322273966217026,8.384610275246619
3,8.34864342750491,8.552877281408122
14,7.940675320578196,8.784511653702108
19,8.502270817158458,8.264109815909473
20,8.587896741232088,8.375124548493261
19,8.701141740261157,8.222618166330852
3,8.735758967500324,8.285579151993284
19,8.272189120365601,8.484050820940949
16,8.843129439154863,8.033840227978514
23,8.292958823792073,8.44596686267877
3,8.309157921622424,8.619967280492222
19,7.882157019493611,8.824035005136126
16,8.436253982507575,8.360670313306759
1,8.45836591644358,8.463207849823734
24,8.049065856768095,8.570307881658014
21,8.621640158924755,8.161004132417894
4,8.09163091627455,8.734732388346012
6,8.650087818292599,8.232428530923222
22,8.229722076404856,8.445909515286965
16,8.674852169949762,8.1298770337254
15,9.044871455183063,7.884609707827688
20,8.637074672467099,8.193250914973497
21,8.785457511498105,8.03174936844089
20,8.804648220091503,8.022704834617905
20,8.428856219572348,8.315382589441375
24,9.00226716659958,7.757602160220383
15,8.606747147894712,8.217862364901451
16,8.221035683444553,8.547054515292652
16,8.374570945813158,8.387712994919138
17,8.390881873219618,8.376820544052629
16,8.049552373327572,8.697262411078395
23,8.603025211567427,8.117226502715562
14,8.572012672232573,8.281913543269747
15,8.718633680689491,8.120486623481767
16,8.738912125492304,8.111796392479894
17,8.350940726523028,8.398117951931408
22,8.881629830088313,7.886763056195366
18,8.3299137796265,8.447348930073131
20,8.347343688667204,8.437025774927259
17,7.9931134835528095,8.74796088234717
23,8.514553333413339,8.212058247678101
20,8.499294783819208,8.27698752991894
20,8.15203632398731,8.592069809231312
24,8.716997590591138,8.01037614903113
21,8.164499131296889,8.578011785005636
24,8.697883669383836,8.029964450955317
24,8.351573513078305,8.3706255667613
13,8.617471347133433,8.27259770078359
23,8.21229470647182,8.481244388316922
24,8.376191747292664,8.308499964486286
1,8.394631037646628,8.486823166789513
12,7.995687431876453,8.744718991871729
22,8.59523829866828,8.15644355962899
9,8.599193708899985,8.358858099589343
12,8.743293942898438,8.18998572508745
3,8.770522665250775,8.21580689276438
13,8.327008640534832,8.459085847716668
21,8.89272937775077,7.936962457789507
24,8.343345552812272,8.369142656306126
2,8.351861653559528,8.553103851861593
14,7.944289624740522,8.799894873668128
21,8.510403954161585,8.252854803249939
24,8.505465971600335,8.199572878806649
24,8.11447041914895,8.499447535456259
22,8.713031821934345,8.052456924408052
2,8.149345954589998,8.674861410174735
6,8.698797442056792,8.166522363335012
22,8.320705464249016,8.389217854586798
