ir,pit_percentile,daily_return,next_return
12.264027816129975,0.7936507936507936,-0.002442603465746365,0.004072347268148729
12.238124803348745,0.7936507936507936,0.004072347268148729,0.004831271433965866
12.230885642924173,0.3968253968253968,0.004831271433965866,-0.007262507108710192
12.339891988654154,3.1746031746031744,-0.007262507108710192,0.000403959743150543
12.131281559142186,0.0,0.000403959743150543,0.006304652387777779
12.106767342228189,0.0,0.006304652387777779,-0.0006235493362257043
12.219127663671465,0.7936507936507936,-0.0006235493362257043,-0.000737436292010491
12.17590411993394,0.7936507936507936,-0.000737436292010491,0.00345845401392949
12.142682376616952,0.7936507936507936,0.00345845401392949,0.0037435812095732764
12.080074601231045,0.0,0.0037435812095732764,0.0027271730699673915
12.079119006658889,0.0,0.0027271730699673915,0.0029140099164880655
12.042925215344356,0.0,0.0029140099164880655,0.0025221334960030418
11.983032868405228,0.0,0.0025221334960030418,0.004302124088048773
11.946580657198213,0.0,0.004302124088048773,0.0035303232416150016
11.895378617029627,0.0,0.0035303232416150016,-0.0038500920665903047
11.867933048400547,0.0,-0.0038500920665903047,0.005126433796284432
11.719129107046477,0.0,0.005126433796284432,0.00028253147095752876
11.736638621031856,0.3968253968253968,0.00028253147095752876,0.0007921533766361729
11.640863104007668,0.0,0.0007921533766361729,-0.0034032077802744008
11.571258296203995,0.0,-0.0034032077802744008,0.002929719274456611
11.433818966817295,0.0,0.002929719274456611,-0.002717456078375217
11.493729484638731,0.3968253968253968,-0.002717456078375217,0.0007645451212811444
11.367465613754883,0.0,0.0007645451212811444,0.017052029508912107
11.2792555761567,0.0,0.017052029508912107,0.013425132103323164
11.453329760376167,1.1904761904761905,0.013425132103323164,-0.0033674474321203026
11.44935846027914,1.1904761904761905,-0.0033674474321203026,0.0019841215471741135
11.397210230532059,0.7936507936507936,0.0019841215471741135,0.00800762737616087
11.359513115705733,0.3968253968253968,0.00800762737616087,0.0033149676008224454
11.35506576382691,0.3968253968253968,0.0033149676008224454,0.0015951837065910086
11.317110823203127,0.3968253968253968,0.0015951837065910086,0.006767282267760176
11.299207719193731,0.3968253968253968,0.006767282267760176,0.00863306580809174
11.329949611347532,1.1904761904761905,0.00863306580809174,0.000994022181841547
11.336479459468224,1.5873015873015872,0.000994022181841547,0.008042506210927036
