,gross_linear,gross_gp,net_linear,net_gp,kappa
2023-03-07,0.001081613793173883,0.0010630550004073617,-0.000918386206826117,-0.0009369449995926384,0.9828415716555683
2023-03-08,-0.0012630139664140615,-0.0012393232427498927,-0.0032630139664140616,-0.003239323242749893,0.9812427064987796
2023-03-09,0.007940251977654814,0.0077976730723387155,0.005940251977654814,0.0057976730723387155,0.9820435288807786
2023-03-10,0.009964649184259227,0.009768982858856494,0.007964649184259227,0.0077689828588564935,0.9803639524297736
2023-03-13,-0.005933502085470161,-0.005813863396431489,-0.00793350208547016,-0.007813863396431489,0.9798367494752143
2023-03-14,-0.01557469066556603,-0.015269906298184617,-0.01757469066556603,-0.017269906298184617,0.9804307916011932
2023-03-15,0.0023172376562866906,0.0022697047623656333,0.0003172376562866905,0.00026970476236563325,0.9794872598448847
2023-03-16,0.01242048694970382,0.012161105283020848,0.01042048694970382,0.010161105283020848,0.9791166266078518
2023-03-17,0.0020118181416456135,0.001968275886172333,1.1818141645613452e-05,-3.1724113827667245e-05,0.9783567636796116
2023-03-20,0.008244269391095292,0.008061079944808435,0.006244269391095292,0.006061079944808435,0.9777797840419044
2023-03-22,0.015840286830680145,0.015475565055346314,0.013840286830680145,0.013475565055346314,0.976975052331286
2023-03-23,0.011217107842517006,0.010947836323477574,0.009217107842517006,0.008947836323477574,0.9759945680455356
2023-03-24,0.005943880369498965,0.005803932376674328,0.003943880369498965,0.0038039323766743283,0.9764551128009272
2023-03-27,0.0013932469014021071,0.0013581604746110824,-0.0006067530985978929,-0.0006418395253889177,0.9748167918007099
2023-03-28,0.0013582224806828658,0.0013243482929945643,-0.0006417775193171343,-0.0006756517070054357,0.9750599123707108
2023-03-29,0.0034159628113559493,0.003333092103961861,0.0014159628113559492,0.001333092103961861,0.97574016112863
2023-03-30,-0.0037792009368744304,-0.0036819507228760587,-0.00577920093687443,-0.005681950722876059,0.9742669903974986
2023-03-31,0.007556386440344401,0.007366687747116537,0.005556386440344401,0.005366687747116537,0.9748955807480888
2023-04-03,-0.009038430986120519,-0.008801398197535093,-0.011038430986120519,-0.010801398197535093,0.9737750070837055
2023-04-04,-0.0030636149322846363,-0.0029831289525903255,-0.005063614932284636,-0.004983128952590326,0.9737284281891491
2023-04-05,0.0029316681953390576,0.00285572141673945,0.0009316681953390575,0.0008557214167394501,0.9740943471296131
2023-04-06,0.002824697055315596,0.0027518679255808657,0.000824697055315596,0.0007518679255808657,0.9742170121933331
2023-04-07,-0.0005413110806378289,-0.0005278036490109573,-0.002541311080637829,-0.0025278036490109573,0.9750468222247444
2023-04-11,0.0035181060105150177,0.0034328902207981645,0.0015181060105150176,0.0014328902207981645,0.9757779357807419
2023-04-12,0.006391407773319348,0.006239480129775617,0.004391407773319348,0.004239480129775617,0.9762293928142175
2023-04-13,-0.0035939634610931167,-0.00351017758359102,-0.005593963461093117,-0.00551017758359102,0.9766870536083264
2023-04-14,0.01362430414510038,0.013295882346326227,0.01162430414510038,0.011295882346326227,0.9758944166779879
2023-04-17,-0.005134527910125712,-0.0050117921764372434,-0.007134527910125712,-0.0070117921764372435,0.9760960041825026
2023-04-18,-0.003912655560986606,-0.003819965855262637,-0.005912655560986606,-0.005819965855262637,0.9763102822931348
2023-04-19,0.010156452440600582,0.009921536560652413,0.008156452440600582,0.007921536560652413,0.976870282086973
2023-04-20,0.0006197950901117798,0.0006057504854019443,-0.0013802049098882202,-0.0013942495145980558,0.9773399226068364
2023-04-21,0.011195857294077797,0.010937461203480634,0.009195857294077797,0.008937461203480634,0.9769203836910421
2023-04-24,0.003476365811336069,0.00339576656963277,0.001476365811336069,0.0013957665696327699,0.9768150861913111
2023-04-25,0.0001864201037247654,0.00018206004533331778,-0.0018135798962752346,-0.0018179399546666823,0.9766116512954719
2023-04-26,0.011439279014581569,0.011139123018512663,0.009439279014581569,0.009139123018512663,0.9737609340862915
2023-04-27,-0.004440572264024186,-0.004315411611526316,-0.006440572264024186,-0.006315411611526316,0.9718142966590425
2023-04-28,0.005183170315480047,0.005015963776444089,0.0031831703154800474,0.0030159637764440887,0.9677404891487786
2023-05-01,0.0013012405206691588,0.0012596754682211485,-0.0006987594793308413,-0.0007403245317788515,0.9680573638863967
2023-05-02,-0.001061612209072025,-0.001028948866536783,-0.0030616122090720253,-0.0030289488665367834,0.9692323220700403
2023-05-08,0.00849800210121466,0.008225190266433199,0.006498002101214659,0.006225190266433199,0.9678969443014768
2023-05-09,-0.002790062876838397,-0.0027035862560427053,-0.0047900628768383965,-0.004703586256042705,0.9690054939214544
